station_abbr;reference_timestamp;tre200s0;tre005s0;tresurs0;xchills0;ure200s0;tde200s0;pva200s0;prestas0;pp0qnhs0;pp0qffs0;ppz850s0;ppz700s0;fkl010z1;fve010z0;fkl010z0;dkl010z0;wcc006s0;fu3010z0;fkl010z3;fu3010z1;fu3010z3;rre150z0;htoauts0;gre000z0;ods000z0;oli000z0;olo000z0;osr000z0;sre000z0
CHZ;01.01.2025 23:40;-0.9;;;-3.6;99.3;-1;5.7;969.2;1021.7;1024.2;;;3.4;2.1;2.1;85;;7.6;3.2;12.2;11.5;0;0;5;;;;;0
CHZ;01.01.2025 23:50;-0.8;;;-3.7;99.3;-0.9;5.7;968.9;1021.4;1023.9;;;3.6;2.2;2.2;106;;7.9;3.5;13;12.6;0;0;5;;;;;0
CHZ;02.01.2025 00:00;-0.7;;;-2.7;99.3;-0.8;5.8;968.7;1021.2;1023.6;;;2.2;1.5;1.6;104;;5.8;2.1;7.9;7.6;0;0;5;;;;;0
CHZ;02.01.2025 00:10;-1.1;;;-4;99.3;-1.2;5.6;968.6;1021.1;1023.6;;;3.3;2.1;2.2;72;;7.9;3.1;11.9;11.2;0;0;5;;;;;0
CHZ;02.01.2025 00:20;-0.8;;;-3.7;99.3;-0.9;5.7;968.5;1021;1023.4;;;3.2;2.2;2.2;83;;7.9;3;11.5;10.8;0;0;5;;;;;0
CHZ;02.01.2025 00:30;-0.7;;;-3.4;99.3;-0.8;5.8;968.5;1021;1023.4;;;2.7;2.1;2.1;66;;7.6;2.7;9.7;9.7;0;0;5;;;;;0
CHZ;02.01.2025 00:40;-0.4;;;-3.3;99.3;-0.5;5.9;968.4;1020.9;1023.3;;;3.6;2.3;2.3;78;;8.3;3.2;13;11.5;0;0;6;;;;;0
CHZ;02.01.2025 00:50;-0.2;;;-2.7;99.3;-0.3;6;968.2;1020.7;1023;;;3.2;2;2;80;;7.2;3;11.5;10.8;0;0;6;;;;;0
CHZ;02.01.2025 01:00;-0.5;;;-2.6;99.3;-0.6;5.8;968;1020.4;1022.9;;;2.8;1.7;1.7;75;;6.1;2.7;10.1;9.7;0;0;5;;;;;0
CHZ;02.01.2025 01:10;-0.4;;;-2.9;99.2;-0.5;5.9;967.8;1020.2;1022.6;;;2.9;2;2;101;;7.2;2.8;10.4;10.1;0;0;6;;;;;0
CHZ;02.01.2025 01:20;0.8;;;-2;99.1;0.7;6.4;967.8;1020.2;1022.4;;;3.2;2.4;2.4;119;;8.6;3.1;11.5;11.2;0;0;6;;;;;0
CHZ;02.01.2025 01:30;0.6;;;-1.6;94.8;-0.1;6;967.7;1020.1;1022.3;;;3.6;1.8;1.9;115;;6.8;3.5;13;12.6;0;0;6;;;;;0
CHZ;02.01.2025 01:40;0.5;;;-1.5;94.7;-0.2;6;967.6;1020;1022.2;;;2.3;1.6;1.7;102;;6.1;2.1;8.3;7.6;0;0;6;;;;;0
CHZ;02.01.2025 01:50;0.1;;;-1.5;94.7;-0.6;5.8;967.5;1019.9;1022.2;;;2.2;1.4;1.4;100;;5;1.9;7.9;6.8;0;0;6;;;;;0
CHZ;02.01.2025 02:00;0.1;;;-1.7;97.4;-0.3;6;967.5;1019.9;1022.2;;;2.7;1.5;1.5;98;;5.4;2.6;9.7;9.4;0;0;6;;;;;0
CHZ;02.01.2025 02:10;-0.2;;;-2.9;98.1;-0.5;5.9;967.3;1019.7;1022.1;;;3;2.2;2.2;81;;7.9;2.9;10.8;10.4;0;0;5;;;;;0
CHZ;02.01.2025 02:20;-0.4;;;-3.3;99.2;-0.5;5.9;967.2;1019.6;1022;;;2.8;2.3;2.3;67;;8.3;2.7;10.1;9.7;0;0;5;;;;;0
CHZ;02.01.2025 02:30;-0.4;;;-3.1;99.2;-0.5;5.9;967;1019.4;1021.8;;;3;2;2.1;77;;7.6;2.8;10.8;10.1;0;0;5;;;;;0
CHZ;02.01.2025 02:40;0.5;;;-2;99.2;0.4;6.3;966.9;1019.3;1021.5;;;2.9;2.1;2.1;97;;7.6;2.7;10.4;9.7;0;0;6;;;;;0
CHZ;02.01.2025 02:50;0.7;;;-1.5;98.8;0.5;6.3;966.9;1019.3;1021.4;;;2.6;1.9;1.9;68;;6.8;2.4;9.4;8.6;0;0;6;;;;;0
CHZ;02.01.2025 03:00;0.4;;;-1.6;97.8;0.1;6.1;966.9;1019.3;1021.5;;;2.2;1.6;1.7;116;;6.1;2.1;7.9;7.6;0;0;6;;;;;0
CHZ;02.01.2025 03:10;0.5;;;-1.5;96.4;0;6.1;966.8;1019.2;1021.4;;;2.3;1.7;1.7;122;;6.1;2.2;8.3;7.9;0;0;6;;;;;0
CHZ;02.01.2025 03:20;0.2;;;-2.1;94.5;-0.6;5.9;966.8;1019.2;1021.4;;;3;1.9;1.9;106;;6.8;2.9;10.8;10.4;0;0;6;;;;;0
CHZ;02.01.2025 03:30;0.2;;;-1.8;94.1;-0.6;5.8;966.6;1019;1021.2;;;2.9;1.7;1.7;99;;6.1;2.6;10.4;9.4;0;0;6;;;;;0
CHZ;02.01.2025 03:40;-0.1;;;-1.7;95.8;-0.7;5.8;966.7;1019.1;1021.4;;;2.5;1.3;1.4;64;;5;2.4;9;8.6;0;0;6;;;;;0
CHZ;02.01.2025 03:50;0.1;;;-1.8;98.3;-0.1;6;966.7;1019.1;1021.4;;;2;1.6;1.6;57;;5.8;2;7.2;7.2;0;0;6;;;;;0
CHZ;02.01.2025 04:00;0.5;;;-2.1;98.9;0.3;6.3;966.7;1019.1;1021.3;;;3.3;2.1;2.2;88;;7.9;3;11.9;10.8;0;0;6;;;;;0
CHZ;02.01.2025 04:10;0.4;;;-2.1;99.2;0.3;6.2;966.5;1018.9;1021.1;;;3.3;2.1;2.1;107;;7.6;3.2;11.9;11.5;0;0;6;;;;;0
CHZ;02.01.2025 04:20;0.2;;;-2.1;99.2;0.1;6.1;966.4;1018.8;1021;;;2.5;1.8;1.9;103;;6.8;2.3;9;8.3;0;0;6;;;;;0
CHZ;02.01.2025 04:30;0.1;;;-2;99;0;6.1;966.4;1018.8;1021;;;2.7;1.6;1.7;61;;6.1;2.6;9.7;9.4;0;0;6;;;;;0
CHZ;02.01.2025 04:40;0.4;;;-1.5;97.6;0.1;6.1;966.3;1018.7;1020.9;;;2.4;1.5;1.6;70;;5.8;2.2;8.6;7.9;0;0;6;;;;;0
CHZ;02.01.2025 04:50;0.4;;;0.4;97.8;0.1;6.1;966.3;1018.7;1020.9;;;2.4;1.2;1.3;90;;4.7;2.3;8.6;8.3;0;0;6;;;;;0
CHZ;02.01.2025 05:00;1;;;1;98.2;0.7;6.4;966.3;1018.7;1020.7;;;2.4;1;1.3;51;;4.7;2.1;8.6;7.6;0;0;6;;;;;0
CHZ;02.01.2025 05:10;0.7;;;0.7;99.2;0.6;6.4;966.3;1018.7;1020.8;;;1.3;0.4;0.9;78;;3.2;1.3;4.7;4.7;0;0;6;;;;;0
CHZ;02.01.2025 05:20;1.1;;;-0.9;99.2;1;6.6;966.1;1018.5;1020.5;;;3.7;1.6;1.8;136;;6.5;3.6;13.3;13;0;0;6;;;;;0
CHZ;02.01.2025 05:30;0.4;;;-1.5;99.2;0.3;6.2;966.1;1018.5;1020.7;;;2.4;1.5;1.6;95;;5.8;2.3;8.6;8.3;0;0;6;;;;;0
CHZ;02.01.2025 05:40;-0.1;;;-0.1;99.2;-0.2;6;966;1018.4;1020.7;;;2;1.1;1.2;105;;4.3;1.9;7.2;6.8;0;0;6;;;;;0
CHZ;02.01.2025 05:50;0.6;;;0.6;99.2;0.5;6.3;965.8;1018.1;1020.3;;;1.8;0.8;0.9;103;;3.2;1.8;6.5;6.5;0;0;6;;;;;0
CHZ;02.01.2025 06:00;0.5;;;-1.5;99.2;0.4;6.3;965.8;1018.1;1020.3;;;2.7;1.6;1.7;111;;6.1;2.6;9.7;9.4;0;0;6;;;;;0
CHZ;02.01.2025 06:10;0.3;;;-1.7;99.2;0.2;6.2;965.8;1018.1;1020.4;;;2.4;1.6;1.7;99;;6.1;2.3;8.6;8.3;0;0;6;;;;;0
CHZ;02.01.2025 06:20;0.4;;;-1.6;99.2;0.3;6.2;965.8;1018.1;1020.3;;;2.4;1.4;1.7;90;;6.1;2.3;8.6;8.3;0;0;6;;;;;0
CHZ;02.01.2025 06:30;0.4;;;0.4;99.2;0.3;6.2;965.8;1018.1;1020.3;;;2.6;1;1.2;62;;4.3;2.3;9.4;8.3;0;0;6;;;;;0
CHZ;02.01.2025 06:40;0.5;;;-1;99.2;0.4;6.3;965.7;1018;1020.2;;;2;1.3;1.4;76;;5;1.9;7.2;6.8;0;0;6;;;;;0
CHZ;02.01.2025 06:50;0.6;;;-1.6;99.2;0.5;6.3;965.6;1017.9;1020.1;;;3;1.8;1.9;131;;6.8;3;10.8;10.8;0;0;6;;;;;0
CHZ;02.01.2025 07:00;0.5;;;-1.8;99.3;0.4;6.3;965.5;1017.8;1020;;;2.7;1.8;1.9;155;;6.8;2.7;9.7;9.7;0;0;6;;;;;0
CHZ;02.01.2025 07:10;0.6;;;0.6;99.3;0.5;6.3;965.3;1017.6;1019.8;;;2;1.2;1.2;120;;4.3;1.9;7.2;6.8;0;0;8;;;;;0
CHZ;02.01.2025 07:20;0.1;;;-2;99.3;0;6.1;965.2;1017.5;1019.8;;;2.8;1.4;1.7;64;;6.1;2.6;10.1;9.4;0;0;9;;;;;0
CHZ;02.01.2025 07:30;0.1;;;-2.4;99.3;0;6.1;965.1;1017.4;1019.7;;;3.1;2;2;75;;7.2;2.9;11.2;10.4;0;0;13;;;;;0
CHZ;02.01.2025 07:40;0.3;;;-2.1;99.2;0.2;6.2;964.8;1017.1;1019.3;;;2.8;2;2;80;;7.2;2.8;10.1;10.1;0;0;21;;;;;0
CHZ;02.01.2025 07:50;0.6;;;-2;99.2;0.5;6.3;964.7;1017;1019.1;;;3.7;2.1;2.2;99;;7.9;3.4;13.3;12.2;0;0;29;;;;;0
CHZ;02.01.2025 08:00;1.2;;;-0.4;99.2;1.1;6.6;964.5;1016.8;1018.8;;;2.7;1.5;1.5;97;;5.4;2.6;9.7;9.4;0;0;35;;;;;0
CHZ;02.01.2025 08:10;1.1;;;1.1;99.2;1;6.6;964.4;1016.7;1018.7;;;1.9;0.7;0.9;60;;3.2;1.7;6.8;6.1;0;0;39;;;;;0
CHZ;02.01.2025 08:20;0.6;;;-2.2;99.2;0.5;6.3;964.6;1016.9;1019;;;3.5;2.3;2.4;326;;8.6;3.4;12.6;12.2;0;0;47;;;;;0
CHZ;02.01.2025 08:30;0.6;;;0.6;99.3;0.5;6.3;964.6;1016.9;1019;;;2;0.9;1;330;;3.6;2;7.2;7.2;0;0;61;;;;;0
CHZ;02.01.2025 08:40;1.6;;;1.6;99.2;1.5;6.8;964.7;1017;1018.9;;;1.9;0.4;0.8;37;;2.9;1.8;6.8;6.5;0;0;61;;;;;0
CHZ;02.01.2025 08:50;1.3;;;-0.7;99.3;1.2;6.7;964.7;1017;1019;;;2.7;1.7;1.8;144;;6.5;2.6;9.7;9.4;0;0;61;;;;;0
CHZ;02.01.2025 09:00;1.8;;;-0.4;99.2;1.7;6.9;964.9;1017.2;1019.1;;;3;2;2;165;;7.2;2.9;10.8;10.4;0;0;65;;;;;0
CHZ;02.01.2025 09:10;2;;;0.1;99.2;1.9;7;964.9;1017.2;1019.1;;;3.3;1.7;1.8;185;;6.5;3.1;11.9;11.2;0;0;72;;;;;0
CHZ;02.01.2025 09:20;1.7;;;0.3;99.3;1.6;6.9;964.9;1017.2;1019.1;;;2.7;1.3;1.4;122;;5;2.5;9.7;9;0;0;82;;;;;0
CHZ;02.01.2025 09:30;1.6;;;0.2;99.2;1.5;6.8;964.9;1017.2;1019.1;;;2.3;1.3;1.4;75;;5;2.2;8.3;7.9;0;0;98;;;;;0
CHZ;02.01.2025 09:40;1.6;;;-0.1;99.2;1.5;6.8;964.8;1017.1;1019;;;2.1;1.6;1.6;83;;5.8;2;7.6;7.2;0;0;120;;;;;0
CHZ;02.01.2025 09:50;2.1;;;2.1;98.4;1.9;7;964.8;1017.1;1018.9;;;1.8;1.1;1.2;83;;4.3;1.5;6.5;5.4;0;0;122;;;;;0
CHZ;02.01.2025 10:00;2.4;;;1;96;1.8;7;964.8;1017.1;1018.9;;;2.1;1.5;1.5;97;;5.4;2.1;7.6;7.6;0;0;134;;;;;0
CHZ;02.01.2025 10:10;2.6;;;1.3;95.4;1.9;7;964.6;1016.9;1018.6;;;2.4;1.3;1.4;60;;5;2.3;8.6;8.3;0;0;166;;;;;0
CHZ;02.01.2025 10:20;3.1;;;3.1;91.4;1.8;7;964.5;1016.8;1018.4;;;1.7;1;1;86;;3.6;1.5;6.1;5.4;0;0;202;;;;;3
CHZ;02.01.2025 10:30;3.4;;;3.4;87.8;1.6;6.8;964.2;1016.5;1018;;;2.1;1.2;1.3;124;;4.7;2.1;7.6;7.6;0;0;173;;;;;2
CHZ;02.01.2025 10:40;4.5;;;4.5;85.6;2.3;7.2;964.1;1016.4;1017.7;;;1.9;0.8;1;118;;3.6;1.8;6.8;6.5;0;0;218;;;;;3
CHZ;02.01.2025 10:50;4.6;;;4.6;84.4;2.2;7.2;964.1;1016.4;1017.7;;;2;1;1;134;;3.6;1.9;7.2;6.8;0;0;160;;;;;0
CHZ;02.01.2025 11:00;4.9;;;4;80.4;1.8;7;963.9;1016.2;1017.4;;;2.6;1.3;1.4;144;;5;2.4;9.4;8.6;0;0;139;;;;;0
CHZ;02.01.2025 11:10;5.4;;;5.4;75.6;1.4;6.8;963.8;1016.1;1017.2;;;1.8;0.1;0.8;328;;2.9;1.7;6.5;6.1;0;0;167;;;;;0
CHZ;02.01.2025 11:20;5.8;;;5.8;71.4;1;6.6;963.7;1016;1017;;;1.9;1;1.2;170;;4.3;1.8;6.8;6.5;0;0;166;;;;;0
CHZ;02.01.2025 11:30;6;;;6;75.4;2;7;963.4;1015.6;1016.7;;;1.8;1.1;1.1;130;;4;1.7;6.5;6.1;0;0;193;;;;;0
CHZ;02.01.2025 11:40;5.8;;;5.8;76.3;2;7;963.2;1015.4;1016.5;;;1.5;0.8;0.9;86;;3.2;1.3;5.4;4.7;0;0;163;;;;;0
CHZ;02.01.2025 11:50;6.1;;;6.1;73.8;1.8;6.9;963;1015.2;1016.2;;;1.9;1;1;83;;3.6;1.7;6.8;6.1;0;0;163;;;;;0
CHZ;02.01.2025 12:00;6.3;;;6.3;74.3;2.1;7.1;962.9;1015.1;1016.1;;;2.1;0.9;0.9;60;;3.2;2;7.6;7.2;0;0;145;;;;;0
CHZ;02.01.2025 12:10;6.3;;;6.3;74.7;2.1;7.1;962.7;1014.9;1015.9;;;1.6;0.7;0.9;66;;3.2;1.6;5.8;5.8;0;0;134;;;;;0
CHZ;02.01.2025 12:20;6.3;;;6.3;75.3;2.3;7.2;962.5;1014.7;1015.6;;;1.5;0.7;0.8;49;;2.9;1.4;5.4;5;0;0;130;;;;;0
CHZ;02.01.2025 12:30;6.3;;;6.3;73.7;2;7;962.3;1014.5;1015.4;;;1.7;1.1;1.1;99;;4;1.6;6.1;5.8;0;0;106;;;;;0
CHZ;02.01.2025 12:40;6.3;;;5.3;72.3;1.7;6.9;962.2;1014.4;1015.3;;;2.5;1.6;1.6;115;;5.8;2.4;9;8.6;0;0;75;;;;;0
CHZ;02.01.2025 12:50;6;;;4.6;72.6;1.5;6.8;962;1014.2;1015.2;;;2.6;1.8;1.9;105;;6.8;2.6;9.4;9.4;0;0;84;;;;;0
CHZ;02.01.2025 13:00;6.3;;;6.3;70.8;1.4;6.8;961.9;1014.1;1015;;;2.7;0.3;0.7;62;;2.5;2.6;9.7;9.4;0;0;101;;;;;0
CHZ;02.01.2025 13:10;6.4;;;6.4;70.2;1.4;6.7;961.7;1013.9;1014.8;;;2.4;0.4;0.8;150;;2.9;2.2;8.6;7.9;0;0;86;;;;;0
CHZ;02.01.2025 13:20;6.4;;;6.4;72.6;1.8;7;961.6;1013.8;1014.7;;;1.9;0.6;0.8;204;;2.9;1.8;6.8;6.5;0;0;64;;;;;0
CHZ;02.01.2025 13:30;6.4;;;6.4;69.8;1.3;6.7;961.6;1013.8;1014.7;;;2.2;1;1;138;;3.6;2.2;7.9;7.9;0;0;59;;;;;0
CHZ;02.01.2025 13:40;6.6;;;6.6;69.2;1.4;6.7;961.5;1013.7;1014.5;;;4;0.7;1.2;192;;4.3;3.9;14.4;14;0;0;52;;;;;0
CHZ;02.01.2025 13:50;8.1;;;6.3;57.1;0.1;6.2;961.3;1013.4;1014;;;6.1;2.6;2.8;240;;10.1;6;22;21.6;0;0;49;;;;;0
CHZ;02.01.2025 14:00;8.5;;;6.2;53.8;-0.3;6;961.2;1013.3;1013.8;;;8;3.7;3.8;244;;13.7;7.1;28.8;25.6;0;0;45;;;;;0
CHZ;02.01.2025 14:10;8.8;;;6.5;50.6;-0.9;5.7;961.2;1013.3;1013.8;;;9.4;4;4.1;248;;14.8;8.9;33.8;32;0;0;37;;;;;0
CHZ;02.01.2025 14:20;8.9;;;5.8;50.8;-0.7;5.8;961;1013.1;1013.5;;;10.8;5.9;6;259;;21.6;10.1;38.9;36.4;0;0;32;;;;;0
CHZ;02.01.2025 14:30;9;;;5.7;50.3;-0.8;5.8;960.9;1013;1013.4;;;10.8;6.7;6.7;264;;24.1;10.5;38.9;37.8;0;0;28;;;;;0
CHZ;02.01.2025 14:40;8.8;;;5;51.7;-0.6;5.9;960.8;1012.9;1013.4;;;13.1;8.2;8.3;273;;29.9;12.8;47.2;46.1;0;0;22;;;;;0
CHZ;02.01.2025 14:50;8.8;;;4.8;52.7;-0.3;6;960.8;1012.9;1013.4;;;13.7;8.9;9;271;;32.4;13;49.3;46.8;0;0;16;;;;;0
CHZ;02.01.2025 15:00;8.6;;;4.7;55;0.1;6.1;960.8;1012.9;1013.4;;;14.5;8.5;8.6;271;;31;13.8;52.2;49.7;0;0;14;;;;;0
CHZ;02.01.2025 15:10;8.4;;;4.4;56.6;0.3;6.2;960.9;1013;1013.5;;;15.5;8.7;8.8;275;;31.7;15.1;55.8;54.4;0;0;10;;;;;0
CHZ;02.01.2025 15:20;7.8;;;3.5;61.8;0.9;6.5;961.1;1013.2;1013.9;;;15.2;9;9.1;279;;32.8;15;54.7;54;0;0;8;;;;;0
CHZ;02.01.2025 15:30;7.3;;;2.9;67.1;1.6;6.9;961.3;1013.4;1014.2;;;13.4;8.8;8.9;281;;32;12.9;48.2;46.4;0;0;6;;;;;0
CHZ;02.01.2025 15:40;6.9;;;2.4;71.8;2.2;7.1;961.4;1013.6;1014.4;;;14.8;8.6;8.7;282;;31.3;14;53.3;50.4;0;0;4;;;;;0
CHZ;02.01.2025 15:50;6.4;;;2;77.5;2.8;7.4;961.6;1013.8;1014.7;;;11.3;7.9;7.9;284;;28.4;11;40.7;39.6;0;0;2;;;;;0
CHZ;02.01.2025 16:00;6;;;1.6;81.7;3.1;7.6;961.7;1013.9;1014.9;;;11.5;7.6;7.7;287;;27.7;11.4;41.4;41;0;0;2;;;;;0
CHZ;02.01.2025 16:10;5.7;;;1.1;85.2;3.4;7.8;961.8;1014;1015;;;11.5;7.7;7.8;290;;28.1;10.9;41.4;39.2;0.2;0;2;;;;;0
CHZ;02.01.2025 16:20;5.5;;;0.9;87.7;3.6;7.9;961.9;1014.1;1015.2;;;11.9;7.6;7.6;289;;27.4;11.4;42.8;41;0.1;0;3;;;;;0
CHZ;02.01.2025 16:30;5.4;;;0.6;88.9;3.7;8;962;1014.2;1015.3;;;11.1;8;8.1;287;;29.2;10.6;40;38.2;0.2;0;3;;;;;0
CHZ;02.01.2025 16:40;5.2;;;0.6;90.8;3.8;8;962;1014.2;1015.3;;;11.1;7.4;7.5;287;;27;10.8;40;38.9;0.2;0;3;;;;;0
CHZ;02.01.2025 16:50;5.1;;;0.5;91.7;3.9;8.1;962.1;1014.3;1015.5;;;10.2;7.2;7.3;287;;26.3;9.9;36.7;35.6;0;0;3;;;;;0
CHZ;02.01.2025 17:00;5;;;0.7;92.1;3.8;8;962.1;1014.3;1015.5;;;10;6.4;6.4;283;;23;9.7;36;34.9;0.2;0;3;;;;;0
CHZ;02.01.2025 17:10;4.8;;;1;93.3;3.8;8;962.2;1014.4;1015.6;;;7.7;5;5.1;269;;18.4;7.3;27.7;26.3;0.1;0;4;;;;;0
CHZ;02.01.2025 17:20;4.7;;;0.7;93.8;3.8;8;962.2;1014.4;1015.7;;;8.3;5.4;5.5;268;;19.8;7.7;29.9;27.7;0.2;0;4;;;;;0
CHZ;02.01.2025 17:30;4.6;;;0.7;94.1;3.7;8;962.2;1014.4;1015.7;;;7.8;5.2;5.3;265;;19.1;7.6;28.1;27.4;0.1;0;4;;;;;0
CHZ;02.01.2025 17:40;4.4;;;0.6;95.6;3.8;8;962.3;1014.5;1015.8;;;7.3;4.8;4.9;268;;17.6;7.1;26.3;25.6;0.3;0;4;;;;;0
CHZ;02.01.2025 17:50;4.4;;;0.7;95.5;3.7;8;962.2;1014.4;1015.7;;;7.4;4.7;4.8;262;;17.3;7.1;26.6;25.6;0.2;0;4;;;;;0
CHZ;02.01.2025 18:00;4.3;;;0.5;96.4;3.8;8;962.3;1014.5;1015.8;;;7.7;4.8;4.8;261;;17.3;7.3;27.7;26.3;0.4;0;4;;;;;0
CHZ;02.01.2025 18:10;4.2;;;0.4;96.5;3.7;8;962.3;1014.5;1015.9;;;7.1;4.7;4.8;261;;17.3;6.7;25.6;24.1;0.3;0;4;;;;;0
CHZ;02.01.2025 18:20;4.1;;;0.4;96.3;3.6;7.9;962.4;1014.6;1016;;;7.7;4.5;4.6;257;;16.6;7.5;27.7;27;0.3;0;4;;;;;0
CHZ;02.01.2025 18:30;4.1;;;0.4;96.2;3.6;7.9;962.5;1014.7;1016.1;;;7.3;4.5;4.6;260;;16.6;7.1;26.3;25.6;0.4;0;4;;;;;0
CHZ;02.01.2025 18:40;4;;;0.3;97.1;3.6;7.9;962.7;1014.9;1016.3;;;6.4;4.4;4.5;267;;16.2;6.1;23;22;0.4;0;4;;;;;0
CHZ;02.01.2025 18:50;4;;;0.6;96.6;3.5;7.9;962.8;1015;1016.4;;;7.2;3.9;4;268;;14.4;6.2;25.9;22.3;0.4;0;4;;;;;0
CHZ;02.01.2025 19:00;3.9;;;0.9;97.8;3.6;7.9;963;1015.2;1016.7;;;4.7;3.2;3.3;277;;11.9;4.6;16.9;16.6;0.6;0;4;;;;;0
CHZ;02.01.2025 19:10;3.9;;;1.3;98.6;3.7;8;963.1;1015.3;1016.8;;;4.1;2.7;2.8;275;;10.1;3.8;14.8;13.7;0.4;0;4;;;;;0
CHZ;02.01.2025 19:20;3.9;;;1.9;99.2;3.8;8;963.2;1015.4;1016.9;;;3.5;2.2;2.2;270;;7.9;3.2;12.6;11.5;0.3;0;4;;;;;0
CHZ;02.01.2025 19:30;3.9;;;2.1;99.1;3.8;8;963.4;1015.6;1017.1;;;3.6;2;2;269;;7.2;3.5;13;12.6;0.2;0;4;;;;;0
CHZ;02.01.2025 19:40;3.9;;;2.2;99.2;3.8;8;963.6;1015.8;1017.3;;;3.1;1.8;1.9;273;;6.8;3;11.2;10.8;0.2;0;4;;;;;0
CHZ;02.01.2025 19:50;3.8;;;1.6;99.2;3.7;8;963.8;1016.1;1017.5;;;4;2.2;2.3;283;;8.3;3.7;14.4;13.3;0.2;0;4;;;;;0
CHZ;02.01.2025 20:00;3.7;;;0.6;99.2;3.6;7.9;964;1016.3;1017.8;;;7.5;3.2;3.4;310;;12.2;7;27;25.2;0.4;0;4;;;;;0
CHZ;02.01.2025 20:10;3;;;0.1;99.2;2.9;7.5;964.2;1016.5;1018.1;;;6.8;2.8;3;351;;10.8;6.4;24.5;23;0.8;0;4;;;;;0
CHZ;02.01.2025 20:20;2.3;;;-1.1;99.2;2.2;7.1;964.5;1016.8;1018.6;;;7.2;3.2;3.4;324;;12.2;7.1;25.9;25.6;0.6;0;3;;;;;0
CHZ;02.01.2025 20:30;2;;;-0.3;99.2;1.9;7;964.8;1017.1;1019;;;4.3;1.9;2.1;326;;7.6;4.2;15.5;15.1;0.4;0;3;;;;;0
CHZ;02.01.2025 20:40;1.8;;;-0.1;99.2;1.7;6.9;965;1017.3;1019.2;;;4.2;1.6;1.8;327;;6.5;3.9;15.1;14;0.2;0;3;;;;;0
CHZ;02.01.2025 20:50;1.5;;;-0.3;99.2;1.4;6.8;965.3;1017.6;1019.6;;;3.4;1.5;1.7;342;;6.1;3.3;12.2;11.9;0.4;0;3;;;;;0
CHZ;02.01.2025 21:00;1.1;;;-0.5;99.2;1;6.6;965.5;1017.8;1019.9;;;3.3;1.4;1.5;323;;5.4;3.2;11.9;11.5;0.2;0;3;;;;;0
CHZ;02.01.2025 21:10;0.8;;;0.8;99.3;0.7;6.4;965.6;1017.9;1020;;;2.6;0.8;1;11;;3.6;2.5;9.4;9;0.4;0;2;;;;;0
CHZ;02.01.2025 21:20;0.4;;;0.4;99.3;0.3;6.2;965.8;1018.1;1020.3;;;1.1;0.6;0.6;70;;2.2;1;4;3.6;0.4;0;3;;;;;0
CHZ;02.01.2025 21:30;0.1;;;0.1;99.3;0;6.1;965.9;1018.2;1020.5;;;0.9;0.6;0.6;117;;2.2;0.8;3.2;2.9;0.4;0;4;;;;;0
CHZ;02.01.2025 21:40;0.1;;;0.1;99.3;0;6.1;966.1;1018.5;1020.7;;;1.6;0.8;0.9;174;;3.2;1.5;5.8;5.4;0.4;0;4;;;;;0
CHZ;02.01.2025 21:50;0.1;;;0.1;99.3;0;6.1;966.3;1018.7;1020.9;;;1.4;0.9;0.9;208;;3.2;1.4;5;5;0.6;0;3;;;;;0
CHZ;02.01.2025 22:00;0.1;;;0.1;99.3;0;6.1;966.5;1018.9;1021.1;;;1.4;1;1;215;;3.6;1.4;5;5;0.5;0;3;;;;;0
CHZ;02.01.2025 22:10;0.1;;;0.1;99.3;0;6.1;966.7;1019.1;1021.4;;;1.4;1;1;229;;3.6;1.3;5;4.7;0.5;0;3;;;;;0
CHZ;02.01.2025 22:20;0.1;;;0.1;99.3;0;6.1;966.8;1019.2;1021.5;;;1.4;1;1;199;;3.6;1.3;5;4.7;0.6;0;3;;;;;0
CHZ;02.01.2025 22:30;0.1;;;0.1;99.3;0;6.1;967.1;1019.5;1021.8;;;1.5;1;1;185;;3.6;1.5;5.4;5.4;0.4;0;2;;;;;0
CHZ;02.01.2025 22:40;0.1;;;-2.1;99.3;0;6.1;967.3;1019.7;1022;;;2.4;1.7;1.8;174;;6.5;2.3;8.6;8.3;0.6;1;2;;;;;0
CHZ;02.01.2025 22:50;0.1;;;-2.1;99.3;0;6.1;967.3;1019.7;1022;;;2.8;1.8;1.8;182;;6.5;2.7;10.1;9.7;0.6;1;3;;;;;0
CHZ;02.01.2025 23:00;0.1;;;-2.1;99.3;0;6.1;967.3;1019.7;1022;;;2.7;1.7;1.8;175;;6.5;2.6;9.7;9.4;0.6;1;3;;;;;0
CHZ;02.01.2025 23:10;0.1;;;-2.7;99.3;0;6.1;967.2;1019.6;1021.9;;;3.8;2.3;2.3;165;;8.3;3.7;13.7;13.3;0.4;1;2;;;;;0
CHZ;02.01.2025 23:20;0.2;;;-2.5;99.3;0.1;6.2;967.2;1019.6;1021.9;;;3.3;2.1;2.2;174;;7.9;3.2;11.9;11.5;0.3;1;3;;;;;0
CHZ;02.01.2025 23:30;0.3;;;-1.4;99.3;0.2;6.2;967.3;1019.7;1021.9;;;2.7;1.4;1.5;185;;5.4;2.6;9.7;9.4;0.1;1;3;;;;;0
CHZ;02.01.2025 23:40;0.3;;;0.3;99.3;0.2;6.2;967.3;1019.7;1021.9;;;2.3;1;1.1;179;;4;2.1;8.3;7.6;0.1;1;3;;;;;0
